Date,Time,Obs Wind Speed,Obs Wind Direction,Wind Speed,Wind Direction
6/12/2017,18:00,7.91,34.29,10.03,47.98
6/12/2017,19:00,11.68,53.29,11.08,47.68
6/12/2017,20:00,12.33,42.82,11.81,44.60
6/12/2017,21:00,9.70,19.21,9.04,357.19
6/12/2017,22:00,8.20,11.78,7.99,37.18
6/12/2017,23:00,9.32,15.27,9.13,38.40
6/13/2017,0:00,10.18,17.74,7.98,35.83
6/13/2017,1:00,10.99,25.46,8.44,31.30
6/13/2017,2:00,9.15,22.93,8.27,30.87
6/13/2017,3:00,9.24,30.07,7.86,31.76
6/13/2017,4:00,8.70,21.64,8.15,38.74
6/13/2017,5:00,9.13,25.06,9.11,41.23
6/13/2017,6:00,7.58,12.24,8.80,37.28
6/13/2017,7:00,7.12,13.75,6.93,28.84
6/13/2017,8:00,7.56,19.89,6.73,34.40
6/13/2017,9:00,6.92,18.77,6.41,34.79
6/13/2017,10:00,6.02,24.50,5.89,35.11
6/13/2017,11:00,6.17,20.31,5.86,36.84
6/13/2017,12:00,6.15,24.88,5.78,35.67
6/13/2017,13:00,6.42,22.44,4.75,40.52
6/13/2017,14:00,6.65,26.88,4.58,16.14
6/13/2017,15:00,6.12,31.57,3.27,225.19
6/13/2017,16:00,5.64,44.26,3.70,202.74
6/13/2017,17:00,8.09,4.32,7.82,215.39
6/13/2017,18:00,9.30,22.17,6.87,244.01
6/13/2017,19:00,7.35,58.84,6.60,235.81
6/13/2017,20:00,10.15,188.83,2.90,195.03
6/13/2017,21:00,6.66,357.56,1.91,22.98
6/13/2017,22:00,4.00,248.24,5.63,31.92
6/13/2017,23:00,3.02,312.56,6.00,31.02
6/14/2017,0:00,6.76,22.12,7.68,29.42
6/14/2017,1:00,5.52,17.48,8.47,39.07
6/14/2017,2:00,5.40,22.32,8.07,39.22
6/14/2017,3:00,5.05,14.66,8.34,32.14
6/14/2017,4:00,5.70,25.15,10.36,32.97
6/14/2017,5:00,6.64,26.65,11.49,33.10
6/14/2017,6:00,7.11,36.31,11.47,31.79
6/14/2017,7:00,8.41,33.80,10.80,32.93
6/14/2017,8:00,8.12,23.86,9.77,34.81
6/14/2017,9:00,6.96,30.47,8.87,34.97
6/14/2017,10:00,8.12,27.85,7.90,40.83
6/14/2017,11:00,7.31,32.84,7.56,33.35
6/14/2017,12:00,6.82,29.85,7.28,14.63
6/14/2017,13:00,7.24,23.92,6.94,14.99
6/14/2017,14:00,7.25,23.60,6.98,8.63
6/14/2017,15:00,6.22,27.75,7.46,359.27
6/14/2017,16:00,6.00,8.73,8.02,355.62
6/14/2017,17:00,7.03,355.80,8.73,350.92
6/14/2017,18:00,8.00,325.47,9.32,348.04
6/14/2017,19:00,8.86,334.63,9.10,0.74
6/14/2017,20:00,8.12,347.35,9.51,13.99
6/14/2017,21:00,8.78,355.29,10.86,12.20
6/14/2017,22:00,9.12,10.64,10.76,18.46
6/14/2017,23:00,7.31,14.68,9.73,31.71
6/15/2017,0:00,6.06,8.97,9.14,21.25
6/15/2017,1:00,4.11,5.71,8.35,27.76
6/15/2017,2:00,5.01,0.88,8.29,29.77
6/15/2017,3:00,4.99,9.51,8.59,30.45
6/15/2017,4:00,5.26,19.82,8.64,31.99
6/15/2017,5:00,5.80,30.32,8.63,32.68
6/15/2017,6:00,6.66,21.99,8.49,33.24
6/15/2017,7:00,6.88,29.47,7.81,32.55
6/15/2017,8:00,7.60,31.26,7.27,34.67
6/15/2017,9:00,6.10,27.86,6.69,37.00
6/15/2017,10:00,3.27,28.37,6.24,39.39
6/15/2017,11:00,4.01,37.29,5.93,42.27
6/15/2017,12:00,5.71,30.69,5.90,44.72
6/15/2017,13:00,4.87,40.24,6.13,47.43
6/15/2017,14:00,4.95,39.56,10.29,54.71
6/15/2017,15:00,4.70,35.68,10.43,51.70
6/15/2017,16:00,5.45,41.29,7.98,49.05
6/15/2017,17:00,4.44,358.40,5.84,35.10
6/15/2017,18:00,5.90,307.54,5.76,5.02
6/15/2017,19:00,6.91,326.70,7.42,355.29
6/15/2017,20:00,4.58,330.39,8.62,348.02
6/15/2017,21:00,2.32,26.42,9.32,351.64
6/15/2017,22:00,5.33,11.55,9.16,33.27
6/15/2017,23:00,7.69,5.18,10.10,35.38
6/16/2017,0:00,7.62,31.95,9.34,33.69
6/16/2017,1:00,7.55,33.94,9.21,34.98
6/16/2017,2:00,7.30,34.75,9.14,35.21
6/16/2017,3:00,7.51,40.83,9.08,34.49
6/16/2017,4:00,7.42,32.93,8.95,35.29
6/16/2017,5:00,6.87,35.65,8.82,35.41
6/16/2017,6:00,7.57,40.65,8.56,34.09
6/16/2017,7:00,6.17,33.65,7.43,30.16
6/16/2017,8:00,6.36,26.05,6.92,33.35
6/16/2017,9:00,6.16,21.65,6.77,37.10
6/16/2017,10:00,6.06,21.26,6.64,41.02
6/16/2017,11:00,6.58,29.05,6.62,43.53
6/16/2017,12:00,6.77,33.45,6.49,44.50
6/16/2017,13:00,6.87,37.18,6.38,46.08
6/16/2017,14:00,6.90,37.34,6.22,43.87
6/16/2017,15:00,6.24,35.14,6.05,35.89
6/16/2017,16:00,6.81,43.01,6.35,29.73
6/16/2017,17:00,7.69,41.80,7.30,28.18
6/16/2017,18:00,8.91,39.71,8.00,31.11
6/16/2017,19:00,9.79,35.01,8.09,39.65
6/16/2017,20:00,10.91,41.95,9.49,47.19
6/16/2017,21:00,12.63,52.64,10.61,50.43
6/16/2017,22:00,11.76,55.74,10.35,48.45
6/16/2017,23:00,8.93,40.29,9.73,47.31
6/17/2017,0:00,7.51,29.66,9.09,43.68
6/17/2017,1:00,7.45,29.99,8.42,41.98
6/17/2017,2:00,7.76,31.68,7.69,38.57
6/17/2017,3:00,6.93,27.98,7.21,38.62
6/17/2017,4:00,6.25,40.21,7.04,35.31
6/17/2017,5:00,6.27,32.15,6.87,35.67
6/17/2017,6:00,5.90,31.38,7.32,39.13
6/17/2017,7:00,4.78,39.69,7.04,36.72
6/17/2017,8:00,4.83,35.37,6.66,34.28
6/17/2017,9:00,3.99,33.47,6.24,33.66
6/17/2017,10:00,4.10,28.73,5.74,38.24
6/17/2017,11:00,4.28,34.46,5.18,40.69
6/17/2017,12:00,4.57,33.36,4.46,41.42
6/17/2017,13:00,3.70,33.89,3.88,20.92
6/17/2017,14:00,2.64,32.50,4.04,341.58
6/17/2017,15:00,3.45,23.70,5.48,326.12
6/17/2017,16:00,5.49,11.70,6.49,316.10
6/17/2017,17:00,6.16,344.48,7.07,311.96
6/17/2017,18:00,10.19,311.68,7.62,314.14
6/17/2017,19:00,9.50,316.41,8.19,318.82
6/17/2017,20:00,4.44,308.98,8.64,327.69
6/17/2017,21:00,1.98,7.53,8.31,335.76
6/17/2017,22:00,2.04,17.60,8.10,346.01
6/17/2017,23:00,5.42,2.35,8.49,351.39
6/18/2017,0:00,5.69,9.67,8.38,343.04
6/18/2017,1:00,5.77,8.96,8.23,342.50
6/18/2017,2:00,6.81,18.03,7.85,344.85
6/18/2017,3:00,6.09,23.65,7.00,1.76
6/18/2017,4:00,5.66,29.42,6.63,18.54
6/18/2017,5:00,7.76,39.00,6.27,39.84
6/18/2017,6:00,6.71,26.45,5.80,42.03
6/18/2017,7:00,5.72,32.03,4.21,42.13
6/18/2017,8:00,6.27,41.90,4.29,46.70
6/18/2017,9:00,6.31,36.15,5.40,42.78
6/18/2017,10:00,5.44,28.92,4.03,49.02
6/18/2017,11:00,4.73,27.75,2.48,23.55
6/18/2017,12:00,4.35,28.05,3.18,344.80
6/18/2017,13:00,2.67,23.67,3.56,309.04
6/18/2017,14:00,3.10,21.89,5.22,310.13
6/18/2017,15:00,5.55,37.18,6.78,307.06
6/18/2017,16:00,4.95,34.90,8.15,316.04
6/18/2017,17:00,2.81,22.39,8.05,318.03
6/18/2017,18:00,2.37,3.79,8.14,326.83
6/18/2017,19:00,2.55,355.60,8.06,334.05
6/18/2017,20:00,3.33,349.98,8.97,335.00
6/18/2017,21:00,3.25,355.94,10.14,342.62
6/18/2017,22:00,4.14,356.34,9.46,356.42
6/18/2017,23:00,5.40,17.03,7.42,14.04
6/19/2017,0:00,6.71,36.07,10.50,42.08
6/19/2017,1:00,6.40,37.46,10.25,40.59
6/19/2017,2:00,7.11,33.72,10.06,39.31
6/19/2017,3:00,7.50,31.62,9.68,42.01
6/19/2017,4:00,7.88,30.19,9.43,41.79
6/19/2017,5:00,6.77,24.79,9.01,40.56
6/19/2017,6:00,7.76,29.70,8.17,40.44
6/19/2017,7:00,6.45,32.85,7.04,35.38
6/19/2017,8:00,6.36,35.60,6.61,32.82
6/19/2017,9:00,6.90,30.18,6.19,28.43
6/19/2017,10:00,6.88,43.11,5.92,8.09
6/19/2017,11:00,7.17,21.75,5.84,357.17
6/19/2017,12:00,7.64,7.14,6.05,340.91
6/19/2017,13:00,6.82,18.68,6.95,328.87
6/19/2017,14:00,6.54,3.38,7.99,326.93
6/19/2017,15:00,6.97,10.74,8.31,329.22
6/19/2017,16:00,7.47,7.15,8.31,333.31
6/19/2017,17:00,8.89,8.19,8.46,336.10
6/19/2017,18:00,8.66,2.83,8.37,348.28
6/19/2017,19:00,8.26,18.78,8.83,354.41
6/19/2017,20:00,10.84,36.96,9.60,26.89
6/19/2017,21:00,13.21,28.11,12.14,33.49
6/19/2017,22:00,12.66,21.25,13.74,31.07
6/19/2017,23:00,9.66,31.46,14.23,32.73
